"x"
"ASV_115:uncultured_bacterium"
"ASV_119:uncultured_bacterium"
"ASV_2009:uncultured_Thermofilum"
"ASV_4653:uncultured_Thermofilum"
"ASV_2098:uncultured_Thermofilum"
"ASV_1618:g__Bathyarchaeia"
"ASV_6535:uncultured_Thermofilum"
"ASV_1157:g__Bathyarchaeia"
"ASV_6071:g__Bathyarchaeia"
"ASV_169:uncultured_methanogenic"
"ASV_1676:uncultured_methanogenic"
"ASV_4663:uncultured_methanogenic"
"ASV_6234:uncultured_methanogenic"
"ASV_6443:uncultured_methanogenic"
"ASV_768:g__Bathyarchaeia"
"ASV_5833:g__Bathyarchaeia"
"ASV_3978:g__Bathyarchaeia"
"ASV_2508:g__Bathyarchaeia"
"ASV_7072:g__Bathyarchaeia"
"ASV_1077:uncultured_methanogenic"
"ASV_2759:uncultured_methanogenic"
"ASV_2092:uncultured_methanogenic"
"ASV_5039:uncultured_methanogenic"
"ASV_2846:g__Bathyarchaeia"
"ASV_3588:uncultured_crenarchaeote"
"ASV_2010:uncultured_crenarchaeote"
"ASV_1764:uncultured_crenarchaeote"
"ASV_1404:uncultured_crenarchaeote"
"ASV_2461:g__Bathyarchaeia"
"ASV_1464:g__Bathyarchaeia"
"ASV_2617:uncultured_crenarchaeote"
"ASV_1331:uncultured_crenarchaeote"
"ASV_2360:uncultured_crenarchaeote"
"ASV_2485:uncultured_crenarchaeote"
"ASV_1117:uncultured_Thermoprotei"
"ASV_2466:uncultured_crenarchaeote"
"ASV_1626:uncultured_Thermoprotei"
"ASV_4597:uncultured_Thermoprotei"
"ASV_888:crenarchaeote_enrichment"
"ASV_1294:g__Bathyarchaeia"
"ASV_1295:g__Bathyarchaeia"
"ASV_120:g__Bathyarchaeia"
"ASV_408:g__Bathyarchaeia"
"ASV_1863:g__Bathyarchaeia"
"ASV_1665:g__Bathyarchaeia"
"ASV_1916:uncultured_crenarchaeote"
"ASV_6185:uncultured_crenarchaeote"
"ASV_2114:uncultured_crenarchaeote"
"ASV_4685:uncultured_crenarchaeote"
"ASV_6819:g__Bathyarchaeia"
"ASV_1277:uncultured_crenarchaeote"
"ASV_4435:g__Bathyarchaeia"
"ASV_191:uncultured_crenarchaeote"
"ASV_2412:uncultured_crenarchaeote"
"ASV_580:uncultured_crenarchaeote"
"ASV_6280:g__Bathyarchaeia"
"ASV_1134:uncultured_archaeon"
"ASV_2193:uncultured_archaeon"
"ASV_5831:uncultured_archaeon"
"ASV_3445:uncultured_archaeon"
"ASV_5267:uncultured_archaeon"
"ASV_5289:uncultured_Bathyarchaeota"
"ASV_186:archaeon_RBG_16_50_20"
"ASV_2983:archaeon_RBG_16_50_20"
"ASV_5794:archaeon_RBG_16_50_20"
"ASV_1317:archaeon_RBG_16_50_20"
"ASV_4664:archaeon_RBG_16_50_20"
"ASV_2954:g__Bathyarchaeia"
"ASV_2833:archaeon_RBG_16_50_20"
"ASV_4312:archaeon_RBG_16_50_20"
"ASV_4579:g__Bathyarchaeia"
"ASV_1065:uncultured_archaeon"
"ASV_1797:uncultured_archaeon"
"ASV_7111:uncultured_archaeon"
"ASV_1092:uncultured_Thermoplasmata"
"ASV_1612:uncultured_Thermoplasmata"
"ASV_2291:g__Marine_Benthic_Group_D_and_DHVEG-1"
"ASV_6067:uncultured_archaeon"
"ASV_2337:g__Marine_Benthic_Group_D_and_DHVEG-1"
"ASV_1186:uncultured_archaeon"
"ASV_7100:uncultured_archaeon"
"ASV_4267:uncultured_archaeon"
"ASV_2180:uncultured_Thermoplasmata"
"ASV_1996:uncultured_archaeon"
"ASV_4438:uncultured_archaeon"
"ASV_3631:Candidatus_Pacearchaeota"
"ASV_1461:uncultured_bacterium"
"ASV_3927:uncultured_bacterium"
"ASV_1491:uncultured_bacterium"
"ASV_2147:uncultured_bacterium"
"ASV_1592:uncultured_bacterium"
"ASV_6470:uncultured_bacterium"
"ASV_2459:uncultured_bacterium"
"ASV_4350:uncultured_bacterium"
"ASV_5786:uncultured_bacterium"
"ASV_1702:g__WD2101_soil_group"
"ASV_1765:uncultured_bacterium"
"ASV_2730:uncultured_bacterium"
"ASV_6396:uncultured_bacterium"
"ASV_4592:g__WD2101_soil_group"
"ASV_2384:uncultured_planctomycete"
"ASV_1992:g__AKAU3564_sediment_group"
"ASV_2532:uncultured_bacterium"
"ASV_2789:uncultured_bacterium"
"ASV_2070:uncultured_bacterium"
"ASV_1492:uncultured_bacterium"
"ASV_6158:uncultured_bacterium"
"ASV_2084:uncultured_bacterium"
"ASV_2760:g__CCM11a"
"ASV_4377:uncultured_bacterium"
"ASV_4740:uncultured_bacterium"
"ASV_5762:uncultured_bacterium"
"ASV_3723:uncultured_bacterium"
"ASV_1903:uncultured_planctomycete"
"ASV_4151:c__Phycisphaerae"
"ASV_2030:uncultured_bacterium"
"ASV_3700:uncultured_bacterium"
"ASV_5449:uncultured_bacterium"
"ASV_6108:uncultured_planctomycete"
"ASV_6424:uncultured_bacterium"
"ASV_5335:uncultured_bacterium"
"ASV_5446:c__Planctomycetota"
"ASV_4700:uncultured_bacterium"
"ASV_5306:uncultured_bacterium"
"ASV_6272:c__Planctomycetota"
"ASV_1769:g__uncultured"
"ASV_5109:g__Gemmata"
"ASV_5112:uncultured_bacterium"
"ASV_6238:uncultured_bacterium"
"ASV_2845:g__Pir4_lineage"
"ASV_5924:uncultured_bacterium"
"ASV_5538:uncultured_Planctomycetaceae"
"ASV_6497:uncultured_soil"
"ASV_6950:uncultured_soil"
"ASV_6848:g__uncultured"
"ASV_5242:uncultured_bacterium"
"ASV_265:uncultured_bacterium"
"ASV_543:uncultured_bacterium"
"ASV_1780:uncultured_bacterium"
"ASV_3562:uncultured_bacterium"
"ASV_737:uncultured_bacterium"
"ASV_2210:bacterium_enrichment"
"ASV_1137:uncultured_bacterium"
"ASV_1258:uncultured_bacterium"
"ASV_466:uncultured_bacterium"
"ASV_1312:g__Latescibacteraceae"
"ASV_2599:uncultured_bacterium"
"ASV_5657:uncultured_bacterium"
"ASV_875:uncultured_delta"
"ASV_1538:uncultured_delta"
"ASV_2333:uncultured_delta"
"ASV_2068:uncultured_Latescibacteria"
"ASV_5339:uncultured_Latescibacteria"
"ASV_2446:uncultured_Firmicutes"
"ASV_5288:uncultured_Firmicutes"
"ASV_2442:g__Latescibacterota"
"ASV_3199:uncultured_prokaryote"
"ASV_2230:uncultured_bacterium"
"ASV_433:uncultured_bacterium"
"ASV_2263:uncultured_bacterium"
"ASV_1502:uncultured_bacterium"
"ASV_6216:uncultured_bacterium"
"ASV_2061:uncultured_bacterium"
"ASV_2720:uncultured_bacterium"
"ASV_995:uncultured_Latescibacteria"
"ASV_1399:g__Latescibacterota"
"ASV_3129:uncultured_Latescibacteria"
"ASV_1581:uncultured_Latescibacteria"
"ASV_2416:g__Latescibacterota"
"ASV_4646:g__Latescibacterota"
"ASV_1929:uncultured_Latescibacteria"
"ASV_3428:uncultured_bacterium"
"ASV_2331:g__Latescibacterota"
"ASV_5573:g__Latescibacterota"
"ASV_5958:uncultured_bacterium"
"ASV_1858:uncultured_soil"
"ASV_4310:uncultured_soil"
"ASV_5271:uncultured_soil"
"ASV_1499:g__Latescibacterota"
"ASV_2513:uncultured_soil"
"ASV_4556:uncultured_soil"
"ASV_1512:uncultured_bacterium"
"ASV_4793:uncultured_bacterium"
"ASV_6697:uncultured_bacterium"
"ASV_3857:uncultured_bacterium"
"ASV_2059:g__Latescibacterota"
"ASV_3676:uncultured_soil"
"ASV_3683:g__Latescibacterota"
"ASV_2766:metagenome"
"ASV_5066:uncultured_bacterium"
"ASV_2031:uncultured_bacterium"
"ASV_2288:g__Latescibacterota"
"ASV_4038:g__Latescibacterota"
"ASV_3014:g__Latescibacterota"
"ASV_2557:uncultured_prokaryote"
"ASV_513:uncultured_organism"
"ASV_6348:uncultured_organism"
"ASV_6195:uncultured_organism"
"ASV_2980:uncultured_bacterium"
"ASV_6499:g__Sumerlaea"
"ASV_2382:uncultured_bacterium"
"ASV_3234:uncultured_bacterium"
"ASV_4828:uncultured_bacterium"
"ASV_5131:uncultured_organism"
"ASV_6607:uncultured_Candidatus"
"ASV_2844:uncultured_bacterium"
"ASV_4339:uncultured_bacterium"
"ASV_4755:uncultured_organism"
"ASV_235:uncultured_bacterium"
"ASV_537:g__uncultured"
"ASV_2449:uncultured_bacterium"
"ASV_1801:g__uncultured"
"ASV_839:g__uncultured"
"ASV_1252:uncultured_bacterium"
"ASV_3248:g__uncultured"
"ASV_3681:uncultured_bacterium"
"ASV_2398:uncultured_bacterium"
"ASV_3706:uncultured_bacterium"
"ASV_3051:f__Pedosphaeraceae"
"ASV_313:uncultured_bacterium"
"ASV_1604:uncultured_bacterium"
"ASV_3358:uncultured_bacterium"
"ASV_7132:uncultured_bacterium"
"ASV_801:uncultured_bacterium"
"ASV_1456:uncultured_bacterium"
"ASV_4368:uncultured_bacterium"
"ASV_5544:uncultured_bacterium"
"ASV_6259:g__Pedosphaeraceae"
"ASV_2102:uncultured_bacterium"
"ASV_651:f__Pedosphaeraceae"
"ASV_2066:uncultured_bacterium"
"ASV_2385:uncultured_bacterium"
"ASV_2530:g__uncultured"
"ASV_1574:uncultured_bacterium"
"ASV_2816:uncultured_bacterium"
"ASV_6420:g__Luteolibacter"
"ASV_4792:uncultured_bacterium"
"ASV_1444:uncultured_bacterium"
"ASV_5181:uncultured_bacterium"
"ASV_3047:uncultured_bacterium"
"ASV_7098:uncultured_bacterium"
"ASV_4239:uncultured_bacterium"
"ASV_4897:g__S-BQ2-57_soil_group"
"ASV_4816:uncultured_bacterium"
"ASV_1998:uncultured_bacterium"
"ASV_2547:g__Lacunisphaera"
"ASV_2739:g__Opitutus"
"ASV_3451:Verrucomicrobia_bacterium"
"ASV_2424:uncultured_bacterium"
"ASV_3383:uncultured_bacterium"
"ASV_4614:uncultured_bacterium"
"ASV_167:Deinococcus_sp."
"ASV_6919:Deinococcus_sp."
"ASV_480:uncultured_bacterium"
"ASV_2782:g__Saccharimonadales"
"ASV_3908:uncultured_bacterium"
"ASV_6429:g__LWQ8"
"ASV_1291:g__Parcubacteria"
"ASV_3171:g__UBA9983"
"ASV_6730:uncultured_bacterium"
"ASV_4014:Parcubacteria_group"
"ASV_1967:uncultured_bacterium"
"ASV_5595:uncultured_bacterium"
"ASV_3596:uncultured_soil"
"ASV_4990:c__Parcubacteria"
"ASV_4371:uncultured_bacterium"
"ASV_1489:uncultured_bacterium"
"ASV_112:uncultured_bacterium"
"ASV_2202:uncultured_bacterium"
"ASV_894:uncultured_bacterium"
"ASV_956:uncultured_bacterium"
"ASV_397:uncultured_bacterium"
"ASV_1535:uncultured_bacterium"
"ASV_800:uncultured_bacterium"
"ASV_6154:uncultured_bacterium"
"ASV_1409:uncultured_bacterium"
"ASV_4029:uncultured_bacterium"
"ASV_2803:uncultured_bacterium"
"ASV_5194:uncultured_bacterium"
"ASV_1520:uncultured_bacterium"
"ASV_32:g__Aminicenantales"
"ASV_484:uncultured_bacterium"
"ASV_510:uncultured_bacterium"
"ASV_87:uncultured_Aminicenantes"
"ASV_231:uncultured_Aminicenantes"
"ASV_1721:uncultured_Aminicenantes"
"ASV_4509:uncultured_Aminicenantes"
"ASV_195:uncultured_Aminicenantes"
"ASV_1339:uncultured_bacterium"
"ASV_202:uncultured_Aminicenantes"
"ASV_3210:g__Aminicenantales"
"ASV_306:uncultured_Aminicenantes"
"ASV_1230:uncultured_Aminicenantes"
"ASV_1466:uncultured_Aminicenantes"
"ASV_1543:uncultured_Aminicenantes"
"ASV_224:uncultured_Aminicenantes"
"ASV_359:uncultured_Aminicenantes"
"ASV_461:uncultured_Aminicenantes"
"ASV_3955:uncultured_Aminicenantes"
"ASV_612:uncultured_Aminicenantes"
"ASV_252:metagenome"
"ASV_1403:metagenome"
"ASV_1584:metagenome"
"ASV_4929:metagenome"
"ASV_716:metagenome"
"ASV_2204:metagenome"
"ASV_1026:metagenome"
"ASV_3988:uncultured_bacterium"
"ASV_3209:uncultured_prokaryote"
"ASV_2190:uncultured_Aminicenantes"
"ASV_2133:g__Aminicenantales"
"ASV_2899:g__Aminicenantales"
"ASV_514:g__Aminicenantales"
"ASV_133:uncultured_Aminicenantes"
"ASV_342:uncultured_Aminicenantes"
"ASV_2299:uncultured_bacterium"
"ASV_6177:uncultured_bacterium"
"ASV_3078:uncultured_bacterium"
"ASV_66:uncultured_bacterium"
"ASV_6526:uncultured_bacterium"
"ASV_2438:uncultured_bacterium"
"ASV_3166:uncultured_bacterium"
"ASV_4835:uncultured_bacterium"
"ASV_3604:uncultured_bacterium"
"ASV_556:uncultured_bacterium"
"ASV_7117:uncultured_bacterium"
"ASV_3437:uncultured_bacterium"
"ASV_154:uncultured_bacterium"
"ASV_812:uncultured_bacterium"
"ASV_1096:uncultured_delta"
"ASV_2793:uncultured_delta"
"ASV_2250:uncultured_delta"
"ASV_3348:uncultured_bacterium"
"ASV_200:uncultured_bacterium"
"ASV_496:uncultured_bacterium"
"ASV_1892:uncultured_bacterium"
"ASV_792:uncultured_bacterium"
"ASV_4422:uncultured_bacterium"
"ASV_5628:uncultured_bacterium"
"ASV_6335:uncultured_bacterium"
"ASV_5114:uncultured_bacterium"
"ASV_4188:g__WPS-2"
"ASV_4264:g__WPS-2"
"ASV_1011:uncultured_bacterium"
"ASV_1235:uncultured_bacterium"
"ASV_2103:g__DG-56"
"ASV_2768:c__Armatimonadota"
"ASV_3299:uncultured_bacterium"
"ASV_2922:uncultured_bacterium"
"ASV_4417:uncultured_bacterium"
"ASV_5524:uncultured_bacterium"
"ASV_3:g__Enterobacter"
"ASV_551:g__Enterobacter"
"ASV_645:g__Enterobacter"
"ASV_9:f__Enterobacteriaceae"
"ASV_10:f__Enterobacteriaceae"
"ASV_20:f__Enterobacteriaceae"
"ASV_48:f__Enterobacteriaceae"
"ASV_506:f__Enterobacteriaceae"
"ASV_913:f__Enterobacteriaceae"
"ASV_2363:g__Enterobacter"
"ASV_18:f__Enterobacteriaceae"
"ASV_85:f__Enterobacteriaceae"
"ASV_97:g__Morganella"
"ASV_798:g__Morganella"
"ASV_253:g__Morganella"
"ASV_6978:uncultured_organism"
"ASV_198:g__Serratia"
"ASV_1302:g__Serratia"
"ASV_1518:Cronobacter_muytjensii"
"ASV_4338:g__Serratia"
"ASV_3187:g__Raoultella"
"ASV_802:g__Raoultella"
"ASV_969:g__Raoultella"
"ASV_2187:f__Enterobacteriaceae"
"ASV_2829:f__Enterobacteriaceae"
"ASV_1443:f__Enterobacteriaceae"
"ASV_1523:f__Enterobacteriaceae"
"ASV_19:f__Enterobacteriaceae"
"ASV_24:Citrobacter_koseri"
"ASV_35:f__Enterobacteriaceae"
"ASV_3485:g__Escherichia-Shigella"
"ASV_501:g__Proteus"
"ASV_1093:g__Providencia"
"ASV_1322:g__Providencia"
"ASV_1865:g__Providencia"
"ASV_1344:g__Proteus"
"ASV_5:g__Aeromonas"
"ASV_25:g__Aeromonas"
"ASV_121:g__Aeromonas"
"ASV_376:g__Aeromonas"
"ASV_1276:uncultured_bacterium"
"ASV_3096:g__KI89A_clade"
"ASV_294:g__Rheinheimera"
