"x"
"ASV_119:uncultured_bacterium"
"ASV_2009:uncultured_Thermofilum"
"ASV_7068:uncultured_Thermofilum"
"ASV_2098:uncultured_Thermofilum"
"ASV_966:g__Bathyarchaeia"
"ASV_1618:g__Bathyarchaeia"
"ASV_4899:g__Bathyarchaeia"
"ASV_1157:g__Bathyarchaeia"
"ASV_169:uncultured_methanogenic"
"ASV_1676:uncultured_methanogenic"
"ASV_6234:uncultured_methanogenic"
"ASV_6443:uncultured_methanogenic"
"ASV_768:g__Bathyarchaeia"
"ASV_3978:g__Bathyarchaeia"
"ASV_1191:g__Bathyarchaeia"
"ASV_7072:g__Bathyarchaeia"
"ASV_5971:g__Bathyarchaeia"
"ASV_3541:g__Bathyarchaeia"
"ASV_1077:uncultured_methanogenic"
"ASV_2759:uncultured_methanogenic"
"ASV_2092:uncultured_methanogenic"
"ASV_6194:uncultured_methanogenic"
"ASV_5039:uncultured_methanogenic"
"ASV_2846:g__Bathyarchaeia"
"ASV_6282:uncultured_crenarchaeote"
"ASV_2461:g__Bathyarchaeia"
"ASV_1464:g__Bathyarchaeia"
"ASV_2617:uncultured_crenarchaeote"
"ASV_5641:uncultured_crenarchaeote"
"ASV_1331:uncultured_crenarchaeote"
"ASV_2360:uncultured_crenarchaeote"
"ASV_2466:uncultured_crenarchaeote"
"ASV_1626:uncultured_Thermoprotei"
"ASV_4597:uncultured_Thermoprotei"
"ASV_1294:g__Bathyarchaeia"
"ASV_1295:g__Bathyarchaeia"
"ASV_120:g__Bathyarchaeia"
"ASV_408:g__Bathyarchaeia"
"ASV_1863:g__Bathyarchaeia"
"ASV_2667:g__Bathyarchaeia"
"ASV_2114:uncultured_crenarchaeote"
"ASV_1277:uncultured_crenarchaeote"
"ASV_4435:g__Bathyarchaeia"
"ASV_191:uncultured_crenarchaeote"
"ASV_580:uncultured_crenarchaeote"
"ASV_6280:g__Bathyarchaeia"
"ASV_1134:uncultured_archaeon"
"ASV_2193:uncultured_archaeon"
"ASV_5267:uncultured_archaeon"
"ASV_5289:uncultured_Bathyarchaeota"
"ASV_186:archaeon_RBG_16_50_20"
"ASV_2983:archaeon_RBG_16_50_20"
"ASV_5794:archaeon_RBG_16_50_20"
"ASV_1568:archaeon_RBG_16_50_20"
"ASV_4664:archaeon_RBG_16_50_20"
"ASV_2954:g__Bathyarchaeia"
"ASV_2833:archaeon_RBG_16_50_20"
"ASV_4312:archaeon_RBG_16_50_20"
"ASV_4579:g__Bathyarchaeia"
"ASV_5282:g__Bathyarchaeia"
"ASV_1065:uncultured_archaeon"
"ASV_5479:uncultured_archaeon"
"ASV_1797:uncultured_archaeon"
"ASV_1092:uncultured_Thermoplasmata"
"ASV_6423:uncultured_Thermoplasmata"
"ASV_6067:uncultured_archaeon"
"ASV_2337:g__Marine_Benthic_Group_D_and_DHVEG-1"
"ASV_1186:uncultured_archaeon"
"ASV_4267:uncultured_archaeon"
"ASV_2180:uncultured_Thermoplasmata"
"ASV_4355:uncultured_archaeon"
"ASV_1996:uncultured_archaeon"
"ASV_6521:uncultured_archaeon"
"ASV_4438:uncultured_archaeon"
"ASV_4194:uncultured_archaeon"
"ASV_3631:Candidatus_Pacearchaeota"
"ASV_1461:uncultured_bacterium"
"ASV_3330:uncultured_bacterium"
"ASV_3927:uncultured_bacterium"
"ASV_3876:uncultured_bacterium"
"ASV_5637:uncultured_bacterium"
"ASV_1491:uncultured_bacterium"
"ASV_5675:uncultured_bacterium"
"ASV_2147:uncultured_bacterium"
"ASV_1592:uncultured_bacterium"
"ASV_4069:uncultured_bacterium"
"ASV_6470:uncultured_bacterium"
"ASV_2459:uncultured_bacterium"
"ASV_4350:uncultured_bacterium"
