id,(Intercept),Depths16-30,Depths31-45,Depths50-75
PWY-621,0.07963268810094631,0.10955547554089815,0.0980931063763891,0.10242470986603483
PWY-6210,0.19459153239166133,0.2941916630187469,0.2892775150736327,0.23721539346501672
PWY-622,0.775048473867145,1.1048345658834866,1.0841836074672788,1.0371805490523864
PWY-6263,0.08515584850573735,0.10709026246924719,0.10109651374429805,0.11942794241217489
PWY-6269,0.07986269992385442,0.11689702901707458,0.10109210255722313,0.0974339853578204
PWY-6277,0.04944516810322214,0.07339790679883912,0.06564847316778813,0.06446309200363035
PWY-6282,0.03913568773173448,0.05048014654145163,0.050932486241584196,0.06399887927988178
PWY-6317,0.04469859313243803,0.07326039456363362,0.07427947409105039,0.06034588952365882
PWY-6338,0.15955909754503075,0.2539317728755966,0.2593051426480656,0.2502158398550451
PWY-6339,0.13825447375177546,0.24446877773557069,0.28318139736529624,0.2876871207175035
PWY-6349,0.3592014693153202,0.4905691909343633,0.4219297898347464,0.4308707128835783
PWY-6350,0.37721677088793754,0.5090068981609194,0.43978184369468387,0.4480601550086044
PWY-6353,0.02117642437902056,0.033729402576044995,0.032671296865533335,0.036653746339916825
PWY-6383,0.08253308832815105,0.1333675527190349,0.13153013392500842,0.13467354341585297
PWY-6385,0.031852901145877605,0.04277450863048534,0.045686162053137566,0.04715017523228455
PWY-6386,0.03115600957123045,0.04190728126280667,0.04520443139329745,0.04645888394646002
PWY-6387,0.03202948476975074,0.04297990556169612,0.045994847073979606,0.04744102779477258
PWY-6396,0.07563004335157755,0.10899309829010285,0.10002280726189125,0.1147396221826529
PWY-6397,0.08516863420815356,0.12176894905518337,0.1325182205994759,0.14486051365934413
PWY-6467,0.04905764432763738,0.06029263244175712,0.05857523069304128,0.07112891843776069
PWY-6470,0.05675279722711768,0.08259688685442218,0.09440316426441084,0.07502964316876574
PWY-6471,0.04331203496492163,0.06494079099439279,0.07389026772312951,0.060050270578805236
PWY-6478,0.09139036195344684,0.11724270197268108,0.10470902844433437,0.15352530072661283
PWY-6505,0.16633570154650773,0.25628059746784365,0.25289127750057555,0.20574097163767455
PWY-6507,0.0712005911549857,0.09618878444851084,0.10490078025455993,0.09517050092497871
PWY-6519,0.03834718906461801,0.05680989305648868,0.05331282296312301,0.06274874520999861
PWY-6545,0.09358107713366925,0.12086726596672305,0.10839225070293858,0.10672977583861817
PWY-6562,0.09121380233924974,0.1306082184843796,0.11444457632674322,0.1432140934684627
PWY-6572,0.08467104960681261,0.11572540522968354,0.12454289396816655,0.11358476717206294
PWY-6581,0.38297300791694294,0.45261407153435046,0.486637876697124,0.45677766995862473
PWY-6588,0.12116188829113922,0.1692970968557202,0.17169346561658558,0.18380206644496838
PWY-6590,0.10770706235427478,0.16436589680451152,0.1509537589997967,0.12913569424064647
PWY-6608,0.02139207633097437,0.03106150641333367,0.03219672788307146,0.03158107958887333
PWY-6609,0.036246313635927306,0.053676433174737234,0.056719506951505114,0.05432684423245856
PWY-6612,0.022925056695459044,0.026962204144003125,0.031991211253389974,0.03610485239697465
PWY-6628,0.02213914465765741,0.03324043641834628,0.031608219204177626,0.038433262830184375
PWY-6629,0.06026306390155026,0.09201342130395729,0.09879047627940729,0.09478102526991604
PWY-6630,0.0223901421796406,0.033350402111794644,0.03178418293627306,0.03806173303823701
PWY-6641,0.07969832423044505,0.15828252000024318,0.15097856461362627,0.16485698909545204
PWY-6654,0.41984901528844043,0.5525443176012581,0.48213624364593394,0.48509498924423633
PWY-6690,0.08019526340217135,0.1074844526882374,0.10005352514572631,0.11659542657464912
PWY-6700,0.037550723562954566,0.049445391303941405,0.04842341271004404,0.0545268765436931
PWY-6703,0.05250696895131522,0.06327239214794064,0.06155076556379667,0.06897220794240028
PWY-6708,0.03618037387127063,0.045712311764983665,0.052217726233563,0.04975743486179084
PWY-6713,0.15613307705862933,0.2541528835130097,0.2599711249624146,0.22088844914578368
PWY-6728,0.09774169382330802,0.18267787963486337,0.18198361707844926,0.15203340244392644
PWY-6731,0.46396935487199076,0.5982673612142082,0.541774131144732,0.5367887059468909
PWY-6737,0.020366049799753243,0.03905123489752722,0.04457061859331152,0.03770619007675429
PWY-6749,0.13965650725890522,0.22323570567462767,0.18970985094026355,0.2798192395821284
PWY-6876,0.10161976958313977,0.15568341800867092,0.15138365042765942,0.14790920751088965
PWY-6891,0.07791793222009813,0.1088597102111614,0.10735765219142611,0.11039315096009103
PWY-6892,0.048922458012877944,0.0671246511659909,0.06585017969432616,0.06731920951564158
PWY-6895,0.04200347779743291,0.0693729084043317,0.062441458996740966,0.06152450684832674
PWY-6897,0.055728151700050375,0.07424648155710702,0.06727188106684218,0.06894447441538513
PWY-6901,0.029258322307628516,0.04735408782078836,0.05239478706429389,0.04942302180951332
PWY-6944,0.18354006116392818,0.29346585872780345,0.2924629907327443,0.2505098674371079
PWY-6957,0.08830915125453455,0.1550542449934519,0.16019257399341782,0.16611514037867217
PWY-6969,0.045020863379732566,0.05946790063215101,0.05531311160444837,0.05699645172893444
PWY-6992,0.0988608883130998,0.17103334369293413,0.15054384287579012,0.18164189540925293
PWY-7003,0.09358204346480117,0.12072070204769998,0.12295358644677597,0.14119521514619893
PWY-7007,0.10086676820434969,0.1434974630308353,0.22750540968677174,0.1658430978101832
PWY-7013,0.09168149079334145,0.12813445744778884,0.13123604541073658,0.13380429762435397
PWY-7046,0.07667911347669198,0.10504913770258839,0.11650946931660836,0.10531853765593722
PWY-7084,0.43989137666669553,0.7249350791924045,0.6588752915196117,0.6634499571073803
PWY-7090,0.1659382657926309,0.2079492876323703,0.21220742317894442,0.2728894620989429
PWY-7094,0.024375969992928636,0.030218045175711583,0.03265054948382516,0.03427612069861455
PWY-7097,0.15955909754503075,0.2539317728755966,0.2593051426480656,0.2502158398550451
PWY-7098,0.15873629375294723,0.25298001954349375,0.25815183181243156,0.2494796741700097
PWY-7111,0.03607606851060906,0.05275402208507547,0.0474931888403252,0.04746686357762028
PWY-7159,0.22460024517766497,0.34518989440005027,0.2776228724506058,0.25422640748120884
PWY-7184,0.04737755214298743,0.06999021310816651,0.061826675644551896,0.060011561108737344
PWY-7187,0.04345177202441175,0.07119589291624644,0.061527849206451865,0.05866661678785095
PWY-7196,0.035455114140858744,0.057355287320095344,0.055645819525126074,0.047778183325313424
PWY-7197,0.05999799599454959,0.08384451774038278,0.07415115492368851,0.07686083931167877
PWY-7198,0.2749244762853414,0.3524138758553622,0.3071805778960179,0.2929765536898172
PWY-7199,0.03852198803520171,0.06157465066680949,0.061564601844011226,0.055098665871487686
PWY-7200,0.03217350621980732,0.054240005736446446,0.05328080579277058,0.04560142624490221
PWY-7208,0.04342687146899101,0.06628035403788385,0.05979352559603879,0.057524079114097265
