id,(Intercept),Depths16-30,Depths31-45,Depths50-75
GLYCOCAT-PWY,48.540850339023336,1.6972604758829075,0.27574554384204847,-2.587319231309607
GLYCOGENSYNTH-PWY,44.87989671737178,1.9481394824817906,0.15292947516768712,-2.179901568629581
GLYCOL-GLYOXDEG-PWY,-24.820388339847014,-2.1149978309312596,-2.1206978803819734,-3.6539266965356405
GLYCOLYSIS,35.99045577203367,2.1514548985555964,1.1434767656655063,0.45199697835173336
GLYCOLYSIS-E-D,62.859219352106415,1.0084456802974222,0.21850715340900298,-3.6905876761338905
GLYCOLYSIS-TCA-GLYOX-BYPASS,54.22091328912778,-0.9104007963266296,-0.45107109602436,-3.859634758127519
GLYOXYLATE-BYPASS,15.346050387351402,-1.664216243935312,-1.8445023957128468,-4.7008207335834005
GOLPDLCAT-PWY,-22.139115730310923,-1.4906375107196264,-0.6989156332844927,-1.4036035159533267
HCAMHPDEG-PWY,-31.233996546642796,-1.8854769156870732,-0.5252747942389597,-1.484673383688039
HEME-BIOSYNTHESIS-II,15.245572386647952,-1.4476643575718826,-2.5730016834546148,-6.690527316337865
HEMESYN2-PWY,35.28510254720158,0.30714638292746194,-1.9322162491973818,-5.868761164418804
HEXITOLDEGSUPER-PWY,13.076891637085858,-1.132854877048365,-0.5009668339638,-2.141396086498799
HISDEG-PWY,13.695605388154117,0.8282275887492413,0.591638551987809,-1.041193003828835
HISTSYN-PWY,25.68690757595447,2.3308425259620114,1.33037614173832,0.4985872754907377
HOMOSER-METSYN-PWY,15.634824577918248,-1.209666207853179,-0.44254864697868956,-2.5469736991991785
HSERMETANA-PWY,40.90283664567879,0.2505269186408022,0.1325608734398744,-2.6031523251390865
ILEUSYN-PWY,38.62703328542832,2.3347699615930475,1.0099194639966778,0.08350349320480668
KDO-NAGLIPASYN-PWY,13.031307437737928,0.8905211199770606,1.7005135264215374,-1.0188279015261195
KETOGLUCONMET-PWY,-5.56277287236377,-1.198405924540158,-0.17220896391171903,-0.9005132617849951
LACTOSECAT-PWY,-11.005868444662187,-1.675231608705854,-0.8763645398299688,-2.5847900424855546
LEU-DEG2-PWY,4.149170543389724,-1.6356054300747878,-2.137550618255829,-4.29469842783176
